no,commodity,date,avg_price
1,kedelai_lokal,2024-02-01,13595.033333333333
2,kedelai_lokal,2024-02-02,13599.2
3,kedelai_lokal,2024-02-03,13599.2
4,kedelai_lokal,2024-02-04,13626.966666666667
5,kedelai_lokal,2024-02-05,13605.3
6,kedelai_lokal,2024-02-06,13621.966666666667
7,kedelai_lokal,2024-02-07,13614.9
8,kedelai_lokal,2024-02-08,13635.733333333334
9,kedelai_lokal,2024-02-09,13642.4
10,kedelai_lokal,2024-02-10,13642.4
11,kedelai_lokal,2024-02-11,13626.933333333332
12,kedelai_lokal,2024-02-12,13626.033333333333
13,kedelai_lokal,2024-02-13,13626.033333333333
14,kedelai_lokal,2024-02-14,13630.2
15,kedelai_lokal,2024-02-15,13630.2
16,kedelai_lokal,2024-02-16,13673.533333333333
17,kedelai_lokal,2024-02-17,13668.6
18,kedelai_lokal,2024-02-18,13657.1
19,kedelai_lokal,2024-02-19,13675.433333333332
20,kedelai_lokal,2024-02-20,13642.1
21,kedelai_lokal,2024-02-21,13650.433333333332
22,kedelai_lokal,2024-02-22,13650.433333333332
23,kedelai_lokal,2024-02-23,13642.1
24,kedelai_lokal,2024-02-24,13642.1
25,kedelai_lokal,2024-02-25,13642.1
26,kedelai_lokal,2024-02-26,13675.433333333332
27,kedelai_lokal,2024-02-27,13673.766666666666
28,kedelai_lokal,2024-02-28,13674.866666666667
29,kedelai_lokal,2024-02-29,13694.033333333333
